lesson_id,course_id,grade,subject,unit_number,course_day,day_in_unit,phase,title
ma-g4-physical-education-u05-l02,ma-g4-physical-education,4,physical-education,5,50,2,Concept model A,Concept model A: passing to space rather than to a person
ma-g4-physical-education-u05-l03,ma-g4-physical-education,4,physical-education,5,51,3,Guided practice A,Guided practice A: passing and receiving with the feet
ma-g4-physical-education-u05-l04,ma-g4-physical-education,4,physical-education,5,52,4,Independent application A,Independent application A: shielding and changing direction
ma-g4-physical-education-u05-l05,ma-g4-physical-education,4,physical-education,5,53,5,Concept model B,Concept model B: supporting a teammate off the ball
ma-g4-physical-education-u05-l06,ma-g4-physical-education,4,physical-education,5,54,6,Guided practice B,Guided practice B: small-sided cooperative play
ma-g4-physical-education-u05-l07,ma-g4-physical-education,4,physical-education,5,55,7,Investigation or close reading,Investigation or close reading: dribbling with control while travelling
ma-g4-physical-education-u05-l08,ma-g4-physical-education,4,physical-education,5,56,8,Reteach and varied practice,Reteach and varied practice: passing to space rather than to a person
ma-g4-physical-education-u05-l09,ma-g4-physical-education,4,physical-education,5,57,9,Performance task build,Performance task build: passing and receiving with the feet
ma-g4-physical-education-u05-l10,ma-g4-physical-education,4,physical-education,5,58,10,Synthesis and review,Synthesis and review: shielding and changing direction
ma-g4-physical-education-u05-l11,ma-g4-physical-education,4,physical-education,5,59,11,Unit assessment,Unit assessment: supporting a teammate off the ball
ma-g4-physical-education-u05-l12,ma-g4-physical-education,4,physical-education,5,60,12,Correction and reflection,Correction and reflection: small-sided cooperative play
ma-g4-physical-education-u06-l01,ma-g4-physical-education,4,physical-education,6,61,1,Launch and diagnostic,Launch and diagnostic: striking with a short-handled implement
ma-g4-physical-education-u06-l02,ma-g4-physical-education,4,physical-education,6,62,2,Concept model A,Concept model A: safe swing space with a long implement
ma-g4-physical-education-u06-l03,ma-g4-physical-education,4,physical-education,6,63,3,Guided practice A,Guided practice A: forehand and backhand contact
ma-g4-physical-education-u06-l04,ma-g4-physical-education,4,physical-education,6,64,4,Independent application A,Independent application A: striking a stationary and a tossed object
ma-g4-physical-education-u06-l05,ma-g4-physical-education,4,physical-education,6,65,5,Concept model B,Concept model B: directing a strike to a target area
ma-g4-physical-education-u06-l06,ma-g4-physical-education,4,physical-education,6,66,6,Guided practice B,Guided practice B: cooperative and modified rallying
ma-g4-physical-education-u06-l07,ma-g4-physical-education,4,physical-education,6,67,7,Investigation or close reading,Investigation or close reading: striking with a short-handled implement
ma-g4-physical-education-u06-l08,ma-g4-physical-education,4,physical-education,6,68,8,Reteach and varied practice,Reteach and varied practice: safe swing space with a long implement
ma-g4-physical-education-u06-l09,ma-g4-physical-education,4,physical-education,6,69,9,Performance task build,Performance task build: forehand and backhand contact
ma-g4-physical-education-u06-l10,ma-g4-physical-education,4,physical-education,6,70,10,Synthesis and review,Synthesis and review: striking a stationary and a tossed object
ma-g4-physical-education-u06-l11,ma-g4-physical-education,4,physical-education,6,71,11,Unit assessment,Unit assessment: directing a strike to a target area
ma-g4-physical-education-u06-l12,ma-g4-physical-education,4,physical-education,6,72,12,Correction and reflection,Correction and reflection: cooperative and modified rallying
ma-g4-physical-education-u07-l01,ma-g4-physical-education,4,physical-education,7,73,1,Launch and diagnostic,"Launch and diagnostic: beat, tempo, and phrasing"
ma-g4-physical-education-u07-l02,ma-g4-physical-education,4,physical-education,7,74,2,Concept model A,Concept model A: composing an original sequence
ma-g4-physical-education-u07-l03,ma-g4-physical-education,4,physical-education,7,75,3,Guided practice A,Guided practice A: learning a set movement pattern or folk dance
ma-g4-physical-education-u07-l04,ma-g4-physical-education,4,physical-education,7,76,4,Independent application A,"Independent application A: repetition, contrast, and variation"
ma-g4-physical-education-u07-l05,ma-g4-physical-education,4,physical-education,7,77,5,Concept model B,Concept model B: moving in time with a partner or group
ma-g4-physical-education-u07-l06,ma-g4-physical-education,4,physical-education,7,78,6,Guided practice B,Guided practice B: movement as expression and cultural practice
ma-g4-physical-education-u07-l07,ma-g4-physical-education,4,physical-education,7,79,7,Investigation or close reading,"Investigation or close reading: beat, tempo, and phrasing"
ma-g4-physical-education-u07-l08,ma-g4-physical-education,4,physical-education,7,80,8,Reteach and varied practice,Reteach and varied practice: composing an original sequence
ma-g4-physical-education-u07-l09,ma-g4-physical-education,4,physical-education,7,81,9,Performance task build,Performance task build: learning a set movement pattern or folk dance
ma-g4-physical-education-u07-l10,ma-g4-physical-education,4,physical-education,7,82,10,Synthesis and review,"Synthesis and review: repetition, contrast, and variation"
ma-g4-physical-education-u07-l11,ma-g4-physical-education,4,physical-education,7,83,11,Unit assessment,Unit assessment: moving in time with a partner or group
ma-g4-physical-education-u07-l12,ma-g4-physical-education,4,physical-education,7,84,12,Correction and reflection,Correction and reflection: movement as expression and cultural practice
ma-g4-physical-education-u08-l01,ma-g4-physical-education,4,physical-education,8,85,1,Launch and diagnostic,Launch and diagnostic: components of health-related fitness
ma-g4-physical-education-u08-l02,ma-g4-physical-education,4,physical-education,8,86,2,Concept model A,Concept model A: judging effort without measurement
ma-g4-physical-education-u08-l03,ma-g4-physical-education,4,physical-education,8,87,3,Guided practice A,Guided practice A: building cardiorespiratory endurance enjoyably
ma-g4-physical-education-u08-l04,ma-g4-physical-education,4,physical-education,8,88,4,Independent application A,"Independent application A: muscular strength, endurance, and flexibility"
ma-g4-physical-education-u08-l05,ma-g4-physical-education,4,physical-education,8,89,5,Concept model B,"Concept model B: warm-up, recovery, hydration, and sleep"
ma-g4-physical-education-u08-l06,ma-g4-physical-education,4,physical-education,8,90,6,Guided practice B,Guided practice B: planning activity I will actually keep doing
ma-g4-physical-education-u08-l07,ma-g4-physical-education,4,physical-education,8,91,7,Investigation or close reading,Investigation or close reading: components of health-related fitness
ma-g4-physical-education-u08-l08,ma-g4-physical-education,4,physical-education,8,92,8,Reteach and varied practice,Reteach and varied practice: judging effort without measurement
ma-g4-physical-education-u08-l09,ma-g4-physical-education,4,physical-education,8,93,9,Performance task build,Performance task build: building cardiorespiratory endurance enjoyably
ma-g4-physical-education-u08-l10,ma-g4-physical-education,4,physical-education,8,94,10,Synthesis and review,"Synthesis and review: muscular strength, endurance, and flexibility"
ma-g4-physical-education-u08-l11,ma-g4-physical-education,4,physical-education,8,95,11,Unit assessment,"Unit assessment: warm-up, recovery, hydration, and sleep"
ma-g4-physical-education-u08-l12,ma-g4-physical-education,4,physical-education,8,96,12,Correction and reflection,Correction and reflection: planning activity I will actually keep doing
ma-g4-physical-education-u09-l01,ma-g4-physical-education,4,physical-education,9,97,1,Launch and diagnostic,Launch and diagnostic: offensive and defensive space
ma-g4-physical-education-u09-l02,ma-g4-physical-education,4,physical-education,9,98,2,Concept model A,Concept model A: inclusive design and lifetime activity options
ma-g4-physical-education-u09-l03,ma-g4-physical-education,4,physical-education,9,99,3,Guided practice A,Guided practice A: simple tactics and adjusting a plan
ma-g4-physical-education-u09-l04,ma-g4-physical-education,4,physical-education,9,100,4,Independent application A,"Independent application A: roles, rotation, and officiating"
ma-g4-physical-education-u09-l05,ma-g4-physical-education,4,physical-education,9,101,5,Concept model B,Concept model B: leadership and encouraging feedback
ma-g4-physical-education-u09-l06,ma-g4-physical-education,4,physical-education,9,102,6,Guided practice B,Guided practice B: conflict resolution and repair
ma-g4-physical-education-u09-l07,ma-g4-physical-education,4,physical-education,9,103,7,Investigation or close reading,Investigation or close reading: offensive and defensive space
ma-g4-physical-education-u09-l08,ma-g4-physical-education,4,physical-education,9,104,8,Reteach and varied practice,Reteach and varied practice: inclusive design and lifetime activity options
ma-g4-physical-education-u09-l09,ma-g4-physical-education,4,physical-education,9,105,9,Performance task build,Performance task build: simple tactics and adjusting a plan
ma-g4-physical-education-u09-l10,ma-g4-physical-education,4,physical-education,9,106,10,Synthesis and review,"Synthesis and review: roles, rotation, and officiating"
ma-g4-physical-education-u09-l11,ma-g4-physical-education,4,physical-education,9,107,11,Unit assessment,Unit assessment: leadership and encouraging feedback
ma-g4-physical-education-u09-l12,ma-g4-physical-education,4,physical-education,9,108,12,Correction and reflection,Correction and reflection: conflict resolution and repair
ma-g4-ready-for-life-u01-l01,ma-g4-ready-for-life,4,ready-for-life,1,1,1,Launch and diagnostic,Launch and diagnostic: why shared spaces need care
ma-g4-ready-for-life-u01-l02,ma-g4-ready-for-life,4,ready-for-life,1,2,2,Explicit model,Explicit model: building a ten-minute reset
ma-g4-ready-for-life-u01-l03,ma-g4-ready-for-life,4,ready-for-life,1,3,3,Guided practice,Guided practice: storage that works
ma-g4-ready-for-life-u01-l04,ma-g4-ready-for-life,4,ready-for-life,1,4,4,Application or project,Application or project: noticing hazards early
ma-g4-ready-for-life-u01-l05,ma-g4-ready-for-life,4,ready-for-life,1,5,5,Mastery check,Mastery check: matching task size to time
ma-g4-ready-for-life-u01-l06,ma-g4-ready-for-life,4,ready-for-life,1,6,6,Correction and reflection,Correction and reflection: finishing the loop
ma-g4-ready-for-life-u02-l01,ma-g4-ready-for-life,4,ready-for-life,2,7,1,Launch and diagnostic,Launch and diagnostic: sorting by color and fabric
ma-g4-ready-for-life-u02-l02,ma-g4-ready-for-life,4,ready-for-life,2,8,2,Explicit model,Explicit model: care symbols and labels
ma-g4-ready-for-life-u02-l03,ma-g4-ready-for-life,4,ready-for-life,2,9,3,Guided practice,Guided practice: supervised machine loading
ma-g4-ready-for-life-u02-l04,ma-g4-ready-for-life,4,ready-for-life,2,10,4,Application or project,Application or project: handwashing a small item
ma-g4-ready-for-life-u02-l05,ma-g4-ready-for-life,4,ready-for-life,2,11,5,Mastery check,"Mastery check: folding, hanging, and matching"
ma-g4-ready-for-life-u02-l06,ma-g4-ready-for-life,4,ready-for-life,2,12,6,Correction and reflection,Correction and reflection: a put-away system
ma-g4-ready-for-life-u03-l01,ma-g4-ready-for-life,4,ready-for-life,3,13,1,Launch and diagnostic,Launch and diagnostic: the kitchen reset in order
ma-g4-ready-for-life-u03-l02,ma-g4-ready-for-life,4,ready-for-life,3,14,2,Explicit model,Explicit model: handwashing and surface cleaning
ma-g4-ready-for-life-u03-l03,ma-g4-ready-for-life,4,ready-for-life,3,15,3,Guided practice,Guided practice: cross-contamination basics
ma-g4-ready-for-life-u03-l04,ma-g4-ready-for-life,4,ready-for-life,3,16,4,Application or project,Application or project: steps that require an adult
ma-g4-ready-for-life-u03-l05,ma-g4-ready-for-life,4,ready-for-life,3,17,5,Mastery check,Mastery check: a simple no-heat preparation
ma-g4-ready-for-life-u03-l06,ma-g4-ready-for-life,4,ready-for-life,3,18,6,Correction and reflection,Correction and reflection: storage and final cleanup
ma-g4-ready-for-life-u04-l01,ma-g4-ready-for-life,4,ready-for-life,4,19,1,Launch and diagnostic,"Launch and diagnostic: hunger, thirst, and stress signals"
ma-g4-ready-for-life-u04-l02,ma-g4-ready-for-life,4,ready-for-life,4,20,2,Explicit model,Explicit model: noticing without judging
ma-g4-ready-for-life-u04-l03,ma-g4-ready-for-life,4,ready-for-life,4,21,3,Guided practice,Guided practice: hydration across the day
ma-g4-ready-for-life-u04-l04,ma-g4-ready-for-life,4,ready-for-life,4,22,4,Application or project,Application or project: building a plate with variety
